tx_id,order_id,user_id,timestamp,merchant_id,merchant_name,crypto_asset,fiat_currency,fiat_volume_cad,tx_status,payment_channel,decline_reason,processor_code,flat_fee_cad,spread_income_cad,flow_direction,risk_score,aml_flag,ip_country,velocity_1h,is_high_risk,order_created_at,channel_selected_at,kyc_passed_at,payment_completed_at,settled_at,provider_amount_cad,ledger_amount_cad,recon_delta_cad,recon_status,latency_ms,settlement_latency_min
TX-20260616-0061,ORD-20260616-0061,U00560,2026-06-17T02:49:00Z,M1003,Merchant 1003,USDC,CAD,932.21,Completed,Wire Transfer,,APPROVED,2.16,1.12,Inflow,57.18,False,US,0,False,2026-06-17T02:35:32Z,2026-06-17T02:43:50Z,2026-06-17T02:55:07Z,2026-06-17T02:49:00Z,2026-06-17T03:09:00Z,932.21,932.21,0.0,Matched,1432,20
TX-20260616-0068,ORD-20260616-0068,U00687,2026-06-17T02:54:15Z,M1007,Merchant 1007,USDC,CAD,1670.84,Completed,Wire Transfer,,APPROVED,3.19,2.01,Outflow,58.64,False,US,2,False,2026-06-17T02:27:48Z,2026-06-17T02:28:23Z,2026-06-17T02:35:30Z,2026-06-17T02:54:15Z,2026-06-17T03:08:15Z,1670.84,1670.84,0.0,Matched,851,14
TX-20260616-0014,ORD-20260616-0014,U00458,2026-06-17T02:58:42Z,M1002,Merchant 1002,USDC,USD,90.08,Completed,Wire Transfer,,APPROVED,0.98,0.11,Inflow,49.35,False,CA,3,False,2026-06-17T02:20:48Z,2026-06-17T02:21:55Z,2026-06-17T02:40:19Z,2026-06-17T02:58:42Z,2026-06-17T03:16:42Z,90.08,90.08,0.0,Matched,426,18
TX-20260616-0004,ORD-20260616-0004,U00182,2026-06-17T03:10:25Z,M1005,Merchant 1005,USDT,CAD,440.35,Completed,Crypto Network,,APPROVED,1.47,0.53,Outflow,44.09,False,CA,0,False,2026-06-17T02:02:16Z,2026-06-17T02:07:21Z,2026-06-17T02:13:32Z,2026-06-17T03:10:25Z,2026-06-17T03:16:25Z,440.35,440.35,0.0,Matched,482,6
TX-20260616-0046,ORD-20260616-0046,U00333,2026-06-17T03:10:47Z,M1016,Merchant 1016,USDT,CAD,170.57,Completed,Interac e-Transfer,,APPROVED,1.09,0.2,Outflow,44.57,False,US,1,False,2026-06-17T02:49:44Z,2026-06-17T02:53:08Z,2026-06-17T03:11:24Z,2026-06-17T03:10:47Z,2026-06-17T03:31:47Z,170.57,170.57,0.0,Matched,395,21
TX-20260616-0078,ORD-20260616-0078,U00123,2026-06-17T03:41:43Z,M1020,Merchant 1020,USDT,CAD,86.17,Completed,Card,,APPROVED,0.97,0.1,Inflow,41.21,False,CA,4,False,2026-06-17T03:07:26Z,2026-06-17T03:14:59Z,2026-06-17T03:38:33Z,2026-06-17T03:41:43Z,2026-06-17T04:40:43Z,86.17,86.17,0.0,Matched,290,59
TX-20260616-0015,ORD-20260616-0015,U00399,2026-06-17T03:41:55Z,M1015,Merchant 1015,USDC,CAD,328.0,Completed,Crypto Network,,APPROVED,1.31,0.39,Inflow,68.41,False,HK,2,False,2026-06-17T03:11:13Z,2026-06-17T03:19:28Z,2026-06-17T03:21:14Z,2026-06-17T03:41:55Z,2026-06-17T03:54:55Z,328.0,328.0,0.0,Matched,603,13
TX-20260616-0028,ORD-20260616-0028,U00048,2026-06-17T03:43:49Z,M1002,Merchant 1002,USDC,CAD,101.64,Completed,Card,,APPROVED,0.99,0.12,Outflow,40.15,False,CA,2,False,2026-06-17T02:34:57Z,2026-06-17T02:44:28Z,2026-06-17T03:04:11Z,2026-06-17T03:43:49Z,2026-06-17T04:28:49Z,101.64,101.64,0.0,Matched,302,45
TX-20260616-0090,ORD-20260616-0090,U00050,2026-06-17T03:46:14Z,M1008,Merchant 1008,ETH,CAD,19.24,Completed,Crypto Network,,APPROVED,0.88,0.04,Outflow,49.27,False,US,4,False,2026-06-17T03:29:55Z,,,2026-06-17T03:46:14Z,2026-06-17T04:14:14Z,19.24,19.24,0.0,Matched,511,28
TX-20260617-0057,ORD-20260617-0057,U00216,2026-06-17T04:12:22Z,M1017,Merchant 1017,USDC,CAD,234.5,Completed,Wire Transfer,,APPROVED,1.18,0.28,Inflow,40.45,False,NG,1,False,2026-06-17T03:31:45Z,2026-06-17T03:35:25Z,2026-06-17T03:37:50Z,2026-06-17T04:12:22Z,2026-06-17T04:26:22Z,234.5,234.5,0.0,Matched,527,14
TX-20260617-0081,ORD-20260617-0081,U00220,2026-06-17T04:13:44Z,M1001,Merchant 1001,BTC,CAD,133.57,Completed,Interac e-Transfer,,APPROVED,1.04,0.28,Inflow,59.38,False,CA,0,False,2026-06-17T03:14:03Z,2026-06-17T03:23:55Z,2026-06-17T03:27:25Z,2026-06-17T04:13:44Z,2026-06-17T05:00:44Z,133.57,133.57,0.0,Matched,672,47
TX-20260617-0054,ORD-20260617-0054,U00224,2026-06-17T04:17:37Z,M1018,Merchant 1018,USDC,CAD,98.97,Completed,Interac e-Transfer,,APPROVED,0.99,0.12,Inflow,60.05,False,GB,2,False,2026-06-17T03:10:08Z,2026-06-17T03:15:17Z,2026-06-17T03:32:19Z,2026-06-17T04:17:37Z,2026-06-17T04:35:37Z,98.97,98.97,0.0,Matched,1318,18
TX-20260617-0036,ORD-20260617-0036,U00060,2026-06-17T04:27:46Z,M1002,Merchant 1002,USDC,CAD,47.91,Completed,Card,,APPROVED,0.92,0.06,Inflow,39.71,False,SG,2,False,2026-06-17T04:13:35Z,2026-06-17T04:21:47Z,2026-06-17T04:25:22Z,2026-06-17T04:27:46Z,2026-06-17T04:45:46Z,47.91,47.91,0.0,Matched,603,18
TX-20260617-0048,ORD-20260617-0048,U00441,2026-06-17T04:31:09Z,M1014,Merchant 1014,USDC,CAD,673.12,Completed,Card,,APPROVED,1.79,0.81,Outflow,65.13,False,HK,0,False,2026-06-17T04:09:40Z,2026-06-17T04:11:15Z,2026-06-17T04:14:53Z,2026-06-17T04:31:09Z,2026-06-17T05:01:09Z,673.12,673.12,0.0,Matched,475,30
TX-20260617-0025,ORD-20260617-0025,U00374,2026-06-17T04:54:44Z,M1003,Merchant 1003,USDT,CAD,134.62,Completed,Wire Transfer,,APPROVED,1.04,0.16,Outflow,23.67,False,CA,1,False,2026-06-17T04:04:56Z,2026-06-17T04:07:43Z,2026-06-17T04:27:10Z,2026-06-17T04:54:44Z,2026-06-17T05:04:44Z,134.62,134.62,0.0,Matched,742,10
TX-20260617-0027,ORD-20260617-0027,U00425,2026-06-17T04:56:25Z,M1020,Merchant 1020,USDC,CAD,108.84,Completed,Interac e-Transfer,,APPROVED,1.0,0.13,Inflow,47.44,False,HK,2,False,2026-06-17T04:23:16Z,2026-06-17T04:26:21Z,2026-06-17T04:29:19Z,2026-06-17T04:56:25Z,2026-06-17T05:18:25Z,108.84,108.84,0.0,Matched,458,22
TX-20260617-0033,ORD-20260617-0033,U00709,2026-06-17T05:13:43Z,M1014,Merchant 1014,USDT,CAD,91.72,Completed,Wire Transfer,,APPROVED,0.98,0.11,Inflow,42.24,False,HK,0,False,2026-06-17T04:13:07Z,2026-06-17T04:20:29Z,2026-06-17T04:22:15Z,2026-06-17T05:13:43Z,2026-06-17T05:40:43Z,91.72,91.72,0.0,Matched,567,27
TX-20260617-0022,ORD-20260617-0022,U00731,2026-06-17T05:15:23Z,M1017,Merchant 1017,USDC,CAD,155.11,Completed,Crypto Network,,APPROVED,1.07,0.19,Inflow,15.91,False,CA,0,False,2026-06-17T04:58:18Z,2026-06-17T05:02:15Z,2026-06-17T05:05:57Z,2026-06-17T05:15:23Z,2026-06-17T05:28:23Z,155.11,155.11,0.0,Matched,309,13
TX-20260617-0086,ORD-20260617-0086,U00489,2026-06-17T05:22:52Z,M1013,Merchant 1013,BTC,CAD,485.5,Completed,Crypto Network,,APPROVED,1.53,1.02,Outflow,41.66,False,CA,0,False,2026-06-17T04:15:42Z,2026-06-17T04:20:40Z,2026-06-17T04:29:59Z,2026-06-17T05:22:52Z,2026-06-17T06:01:52Z,485.5,485.5,0.0,Matched,442,39
TX-20260617-0093,ORD-20260617-0093,U00675,2026-06-17T05:27:46Z,M1018,Merchant 1018,USDT,USD,609.18,Completed,Wire Transfer,,APPROVED,1.7,0.73,Inflow,41.65,False,CA,0,False,2026-06-17T04:35:01Z,2026-06-17T04:43:48Z,2026-06-17T04:46:29Z,2026-06-17T05:27:46Z,2026-06-17T05:34:46Z,609.18,609.18,0.0,Matched,455,7
TX-20260617-0064,ORD-20260617-0064,U00577,2026-06-17T05:37:18Z,M1007,Merchant 1007,USDC,CAD,138.49,Completed,Interac e-Transfer,,APPROVED,1.04,0.17,Outflow,44.05,False,SG,1,False,2026-06-17T04:49:14Z,2026-06-17T04:49:41Z,2026-06-17T05:03:38Z,2026-06-17T05:37:18Z,2026-06-17T05:46:18Z,138.49,138.49,0.0,Matched,483,9
TX-20260617-0018,ORD-20260617-0018,U00260,2026-06-17T05:42:08Z,M1011,Merchant 1011,USDC,CAD,1141.93,Completed,Interac e-Transfer,,APPROVED,2.45,1.37,Inflow,45.76,False,CA,1,False,2026-06-17T05:25:00Z,2026-06-17T05:34:43Z,2026-06-17T05:39:06Z,2026-06-17T05:42:08Z,2026-06-17T05:58:08Z,1141.93,1141.93,0.0,Matched,1056,16
TX-20260617-0083,ORD-20260617-0083,U00542,2026-06-17T05:44:12Z,M1019,Merchant 1019,USDC,CAD,235.56,Completed,Wire Transfer,,APPROVED,1.18,0.28,Inflow,71.53,False,NG,3,False,2026-06-17T04:52:56Z,,,2026-06-17T05:44:12Z,2026-06-17T06:02:12Z,235.56,235.56,0.0,Matched,1090,18
TX-20260617-0095,ORD-20260617-0095,U00339,2026-06-17T06:06:56Z,M1007,Merchant 1007,USDT,CAD,183.11,Completed,Card,,APPROVED,1.11,0.22,Outflow,91.68,True,US,4,True,2026-06-17T05:41:58Z,2026-06-17T05:43:36Z,,2026-06-17T06:06:56Z,2026-06-17T06:26:56Z,183.11,183.11,0.0,Matched,382,20
TX-20260617-0003,ORD-20260617-0003,U00046,2026-06-17T06:11:28Z,M1012,Merchant 1012,ETH,USD,1507.99,Completed,Interac e-Transfer,,APPROVED,2.96,3.17,Outflow,45.66,False,CA,1,False,2026-06-17T05:06:41Z,2026-06-17T05:09:16Z,2026-06-17T05:26:56Z,2026-06-17T06:11:28Z,2026-06-17T07:19:28Z,1507.99,1507.99,0.0,Matched,621,68
TX-20260617-0082,ORD-20260617-0082,U00242,2026-06-17T06:11:44Z,M1008,Merchant 1008,USDC,CAD,1808.58,Completed,Interac e-Transfer,,APPROVED,3.38,2.17,Inflow,47.73,False,CA,3,False,2026-06-17T05:07:21Z,2026-06-17T05:16:18Z,2026-06-17T05:26:10Z,2026-06-17T06:11:44Z,2026-06-17T06:45:44Z,1808.58,1808.58,0.0,Matched,943,34
TX-20260617-0023,ORD-20260617-0023,U00302,2026-06-17T06:12:00Z,M1004,Merchant 1004,BTC,CAD,797.53,Pending,Wire Transfer,,PENDING,0.0,0.0,Outflow,42.26,False,CA,2,False,2026-06-17T05:12:29Z,2026-06-17T05:17:43Z,2026-06-17T05:37:35Z,,,797.53,797.53,0.0,Matched,936,
TX-20260617-0004,ORD-20260617-0004,U00572,2026-06-17T06:14:52Z,M1012,Merchant 1012,ETH,CAD,73.85,Failed,Interac e-Transfer,API Timeout,PROC_TIMEOUT,0.0,0.0,Outflow,85.22,False,CA,0,True,2026-06-17T06:01:00Z,2026-06-17T06:03:34Z,2026-06-17T06:10:31Z,,,73.85,73.85,0.0,Matched,848,
TX-20260617-0074,ORD-20260617-0074,U00323,2026-06-17T06:22:12Z,M1019,Merchant 1019,USDT,CAD,208.28,Completed,Interac e-Transfer,,APPROVED,1.14,0.25,Outflow,47.34,False,CA,2,False,2026-06-17T06:09:16Z,2026-06-17T06:18:47Z,2026-06-17T06:21:06Z,2026-06-17T06:22:12Z,2026-06-17T06:36:12Z,208.28,208.28,0.0,Matched,774,14
TX-20260617-0060,ORD-20260617-0060,U00162,2026-06-17T06:44:26Z,M1005,Merchant 1005,USDT,CAD,216.84,Completed,Interac e-Transfer,,APPROVED,1.15,0.26,Outflow,48.85,False,CA,1,False,2026-06-17T05:49:53Z,2026-06-17T05:56:55Z,,2026-06-17T06:44:26Z,2026-06-17T07:21:26Z,216.84,216.84,0.0,Matched,510,37
TX-20260617-0037,ORD-20260617-0037,U00306,2026-06-17T06:45:57Z,M1011,Merchant 1011,USDT,CAD,255.35,Completed,Card,,APPROVED,1.21,0.31,Outflow,46.15,False,CA,1,False,2026-06-17T06:23:52Z,2026-06-17T06:31:25Z,2026-06-17T06:49:05Z,2026-06-17T06:45:57Z,2026-06-17T07:33:57Z,255.35,255.35,0.0,Matched,1036,48
TX-20260617-0031,ORD-20260617-0031,U00393,2026-06-17T07:22:27Z,M1003,Merchant 1003,USDT,USD,241.03,Completed,Card,,APPROVED,1.19,0.29,Inflow,68.06,False,CA,3,False,2026-06-17T07:09:16Z,2026-06-17T07:12:47Z,2026-06-17T07:15:52Z,2026-06-17T07:22:27Z,2026-06-17T08:03:27Z,241.03,241.03,0.0,Matched,656,41
TX-20260617-0078,ORD-20260617-0078,U00113,2026-06-17T07:26:50Z,M1014,Merchant 1014,ETH,CAD,139.18,Completed,Crypto Network,,APPROVED,1.04,0.29,Outflow,52.18,False,US,1,False,2026-06-17T06:57:33Z,2026-06-17T07:06:31Z,2026-06-17T07:27:28Z,2026-06-17T07:26:50Z,2026-06-17T07:45:50Z,139.18,139.18,0.0,Matched,563,19
TX-20260617-0011,ORD-20260617-0011,U00682,2026-06-17T07:41:56Z,M1006,Merchant 1006,USDC,CAD,173.1,Completed,Crypto Network,,APPROVED,1.09,0.21,Inflow,49.26,False,US,1,False,2026-06-17T06:35:37Z,2026-06-17T06:38:39Z,2026-06-17T06:42:36Z,2026-06-17T07:41:56Z,2026-06-17T07:53:56Z,173.1,173.1,0.0,Matched,419,12
TX-20260617-0052,ORD-20260617-0052,U00447,2026-06-17T07:50:24Z,M1013,Merchant 1013,USDC,CAD,170.94,Completed,Crypto Network,,APPROVED,1.09,0.21,Inflow,69.76,False,US,2,False,2026-06-17T06:52:14Z,2026-06-17T07:02:07Z,2026-06-17T07:18:02Z,2026-06-17T07:50:24Z,2026-06-17T08:57:24Z,170.94,170.94,0.0,Matched,598,67
TX-20260617-0084,ORD-20260617-0084,U00688,2026-06-17T08:07:41Z,M1011,Merchant 1011,USDC,CAD,106.17,Completed,Interac e-Transfer,,APPROVED,1.0,0.13,Outflow,16.96,False,CA,0,False,2026-06-17T07:37:32Z,2026-06-17T07:43:27Z,2026-06-17T07:52:21Z,2026-06-17T08:07:41Z,2026-06-17T08:15:41Z,106.17,106.17,0.0,Matched,1097,8
TX-20260617-0046,ORD-20260617-0046,U00081,2026-06-17T08:48:22Z,M1004,Merchant 1004,USDC,CAD,368.81,Completed,Card,,APPROVED,1.37,0.44,Outflow,49.47,False,US,4,False,2026-06-17T08:14:19Z,2026-06-17T08:18:38Z,2026-06-17T08:34:13Z,2026-06-17T08:48:22Z,2026-06-17T09:03:22Z,368.81,368.81,0.0,Matched,441,15
TX-20260617-0030,ORD-20260617-0030,U00314,2026-06-17T09:00:46Z,M1019,Merchant 1019,USDC,CAD,138.7,Completed,Card,,APPROVED,1.04,0.17,Inflow,57.35,False,US,1,False,2026-06-17T08:01:24Z,2026-06-17T08:03:29Z,2026-06-17T08:11:45Z,2026-06-17T09:00:46Z,2026-06-17T09:23:46Z,138.7,138.7,0.0,Matched,332,23
TX-20260617-0079,ORD-20260617-0079,U00638,2026-06-17T09:24:57Z,M1011,Merchant 1011,USDT,CAD,11.85,Completed,Crypto Network,,APPROVED,0.87,0.01,Outflow,24.29,False,CA,0,False,2026-06-17T09:00:43Z,2026-06-17T09:08:46Z,2026-06-17T09:15:45Z,2026-06-17T09:24:57Z,2026-06-17T09:44:57Z,11.85,11.85,0.0,Matched,178,20
TX-20260617-0035,ORD-20260617-0035,U00213,2026-06-17T09:38:06Z,M1017,Merchant 1017,USDC,CAD,46.15,Completed,Interac e-Transfer,,APPROVED,0.91,0.06,Inflow,64.5,False,CA,2,False,2026-06-17T09:22:20Z,2026-06-17T09:29:17Z,2026-06-17T09:36:24Z,2026-06-17T09:38:06Z,2026-06-17T09:54:06Z,46.15,46.15,0.0,Matched,546,16
TX-20260617-0039,ORD-20260617-0039,U00747,2026-06-17T09:45:06Z,M1010,Merchant 1010,BTC,CAD,91.75,Completed,Crypto Network,,APPROVED,0.98,0.19,Inflow,27.2,False,US,2,False,2026-06-17T09:17:02Z,2026-06-17T09:26:39Z,2026-06-17T09:49:00Z,2026-06-17T09:45:06Z,2026-06-17T10:19:06Z,91.75,91.75,0.0,Matched,669,34
TX-20260617-0055,ORD-20260617-0055,U00496,2026-06-17T09:55:41Z,M1013,Merchant 1013,USDC,CAD,236.13,Completed,Wire Transfer,,APPROVED,1.18,0.28,Inflow,83.2,False,CA,3,False,2026-06-17T09:11:06Z,2026-06-17T09:17:57Z,2026-06-17T09:22:03Z,2026-06-17T09:55:41Z,2026-06-17T10:04:41Z,236.13,236.13,0.0,Matched,323,9
TX-20260617-0006,ORD-20260617-0006,U00692,2026-06-17T10:12:54Z,M1018,Merchant 1018,USDC,CAD,74.88,Completed,Interac e-Transfer,,APPROVED,0.95,0.09,Inflow,40.95,False,HK,2,False,2026-06-17T09:15:54Z,2026-06-17T09:17:39Z,2026-06-17T09:40:33Z,2026-06-17T10:12:54Z,2026-06-17T10:35:54Z,74.88,74.88,0.0,Matched,692,23
TX-20260617-0001,ORD-20260617-0001,U00449,2026-06-17T10:14:43Z,M1009,Merchant 1009,USDT,USD,176.81,Completed,Interac e-Transfer,,APPROVED,1.1,0.21,Outflow,68.69,False,CA,0,False,2026-06-17T09:08:46Z,2026-06-17T09:10:04Z,2026-06-17T09:26:34Z,2026-06-17T10:14:43Z,2026-06-17T10:35:43Z,176.81,176.81,0.0,Matched,784,21
TX-20260617-0008,ORD-20260617-0008,U00005,2026-06-17T10:38:08Z,M1020,Merchant 1020,USDC,USD,64.54,Completed,Wire Transfer,,APPROVED,0.94,0.08,Inflow,43.31,False,CA,2,False,2026-06-17T09:37:24Z,2026-06-17T09:39:10Z,2026-06-17T09:40:50Z,2026-06-17T10:38:08Z,2026-06-17T10:47:08Z,64.54,64.54,0.0,Matched,363,9
TX-20260617-0053,ORD-20260617-0053,U00742,2026-06-17T10:55:56Z,M1020,Merchant 1020,USDT,CAD,632.46,Completed,Wire Transfer,,APPROVED,1.74,0.76,Outflow,29.87,False,US,2,False,2026-06-17T10:27:09Z,2026-06-17T10:36:19Z,2026-06-17T10:44:07Z,2026-06-17T10:55:56Z,2026-06-17T11:12:56Z,632.46,632.46,0.0,Matched,774,17
TX-20260617-0032,ORD-20260617-0032,U00436,2026-06-17T11:10:52Z,M1020,Merchant 1020,ETH,CAD,12.76,Completed,Wire Transfer,,APPROVED,0.87,0.03,Outflow,36.42,False,CA,5,False,2026-06-17T10:42:26Z,,,2026-06-17T11:10:52Z,2026-06-17T11:34:52Z,12.76,12.76,0.0,Matched,543,24
TX-20260617-0069,ORD-20260617-0069,U00603,2026-06-17T11:18:58Z,M1013,Merchant 1013,USDC,CAD,71.2,Completed,Crypto Network,,APPROVED,0.95,0.09,Inflow,70.51,False,US,2,False,2026-06-17T11:08:26Z,2026-06-17T11:09:33Z,2026-06-17T11:13:48Z,2026-06-17T11:18:58Z,2026-06-17T11:32:58Z,71.2,71.2,0.0,Matched,481,14
TX-20260617-0067,ORD-20260617-0067,U00307,2026-06-17T11:28:57Z,M1020,Merchant 1020,USDT,CAD,2597.2,Completed,Interac e-Transfer,,APPROVED,4.49,3.12,Inflow,27.92,False,US,1,False,2026-06-17T11:05:45Z,2026-06-17T11:09:00Z,2026-06-17T11:32:48Z,2026-06-17T11:28:57Z,2026-06-17T11:41:57Z,2597.2,2597.2,0.0,Matched,1654,13
TX-20260617-0005,ORD-20260617-0005,U00641,2026-06-17T11:35:11Z,M1014,Merchant 1014,USDC,CAD,583.55,Completed,Crypto Network,,APPROVED,1.67,0.7,Inflow,50.09,False,GB,3,False,2026-06-17T10:55:58Z,2026-06-17T10:58:17Z,2026-06-17T11:03:51Z,2026-06-17T11:35:11Z,2026-06-17T11:46:11Z,583.55,583.55,0.0,Matched,395,11
TX-20260617-0007,ORD-20260617-0007,U00010,2026-06-17T11:43:48Z,M1014,Merchant 1014,USDC,USD,60.48,Completed,Interac e-Transfer,,APPROVED,0.93,0.07,Outflow,68.14,False,US,5,False,2026-06-17T11:34:45Z,2026-06-17T11:38:05Z,2026-06-17T11:41:08Z,2026-06-17T11:43:48Z,2026-06-17T11:57:48Z,60.48,60.48,0.0,Matched,565,14
TX-20260617-0100,ORD-20260617-0100,U00068,2026-06-17T11:49:39Z,M1013,Merchant 1013,USDT,USD,76.23,Completed,Interac e-Transfer,,APPROVED,0.96,0.09,Outflow,43.75,False,SG,2,False,2026-06-17T10:55:25Z,2026-06-17T11:04:23Z,2026-06-17T11:15:56Z,2026-06-17T11:49:39Z,2026-06-17T12:10:39Z,76.23,76.23,0.0,Matched,382,21
TX-20260617-0016,ORD-20260617-0016,U00057,2026-06-17T11:52:21Z,M1016,Merchant 1016,USDC,CAD,79.02,Completed,Crypto Network,,APPROVED,0.96,0.09,Inflow,67.4,False,NG,1,False,2026-06-17T11:13:16Z,2026-06-17T11:14:00Z,2026-06-17T11:22:54Z,2026-06-17T11:52:21Z,2026-06-17T12:07:21Z,79.02,79.02,0.0,Matched,442,15
TX-20260617-0029,ORD-20260617-0029,U00480,2026-06-17T12:25:18Z,M1018,Merchant 1018,USDC,USD,282.07,Completed,Wire Transfer,,APPROVED,1.24,0.34,Inflow,32.08,False,CA,3,False,2026-06-17T11:19:57Z,2026-06-17T11:26:32Z,2026-06-17T11:40:22Z,2026-06-17T12:25:18Z,2026-06-17T12:37:18Z,282.07,282.07,0.0,Matched,427,12
TX-20260617-0061,ORD-20260617-0061,U00167,2026-06-17T12:39:14Z,M1018,Merchant 1018,USDC,CAD,410.51,Completed,Wire Transfer,,APPROVED,1.42,0.49,Inflow,77.71,False,CA,3,False,2026-06-17T11:29:26Z,2026-06-17T11:38:06Z,,2026-06-17T12:39:14Z,2026-06-17T12:52:14Z,410.51,410.51,0.0,Matched,220,13
TX-20260617-0024,ORD-20260617-0024,U00638,2026-06-17T12:45:53Z,M1003,Merchant 1003,USDC,CAD,244.64,Completed,Card,,APPROVED,1.19,0.29,Outflow,24.24,False,SG,0,False,2026-06-17T12:14:08Z,,,2026-06-17T12:45:53Z,2026-06-17T13:08:53Z,244.64,244.64,0.0,Matched,3115,23
TX-20260617-0077,ORD-20260617-0077,U00287,2026-06-17T13:10:19Z,M1012,Merchant 1012,USDC,USD,3576.52,Completed,Interac e-Transfer,,APPROVED,5.86,4.29,Inflow,52.84,False,US,0,False,2026-06-17T12:25:57Z,2026-06-17T12:35:55Z,2026-06-17T12:52:35Z,2026-06-17T13:10:19Z,2026-06-17T13:34:19Z,3576.52,3576.52,0.0,Matched,1547,24
TX-20260617-0020,ORD-20260617-0020,U00274,2026-06-17T13:14:20Z,M1002,Merchant 1002,USDC,USD,135.2,Completed,Wire Transfer,,APPROVED,1.04,0.16,Outflow,38.81,False,CA,1,False,2026-06-17T12:41:27Z,2026-06-17T12:48:12Z,2026-06-17T13:06:11Z,2026-06-17T13:14:20Z,2026-06-17T13:53:20Z,135.2,135.2,0.0,Matched,355,39
TX-20260617-0017,ORD-20260617-0017,U00525,2026-06-17T13:25:53Z,M1012,Merchant 1012,USDC,CAD,1572.52,Completed,Interac e-Transfer,,APPROVED,3.05,1.89,Inflow,35.18,False,CA,2,False,2026-06-17T12:20:03Z,2026-06-17T12:22:04Z,2026-06-17T12:37:58Z,2026-06-17T13:25:53Z,2026-06-17T13:47:53Z,1572.52,1572.52,0.0,Matched,488,22
TX-20260617-0088,ORD-20260617-0088,U00189,2026-06-17T13:32:48Z,M1004,Merchant 1004,BTC,CAD,1229.64,Completed,Crypto Network,,APPROVED,2.57,2.58,Inflow,53.58,False,CA,0,False,2026-06-17T13:14:18Z,2026-06-17T13:21:16Z,2026-06-17T13:43:47Z,2026-06-17T13:32:48Z,2026-06-17T13:48:48Z,1229.64,1229.64,0.0,Matched,516,16
TX-20260617-0014,ORD-20260617-0014,U00705,2026-06-17T13:41:15Z,M1020,Merchant 1020,USDC,USD,276.32,Completed,Crypto Network,,APPROVED,1.24,0.33,Inflow,32.47,False,HK,0,False,2026-06-17T12:55:12Z,2026-06-17T13:01:28Z,,2026-06-17T13:41:15Z,2026-06-17T14:12:15Z,276.32,276.32,0.0,Matched,342,31
TX-20260617-0041,ORD-20260617-0041,U00253,2026-06-17T13:49:53Z,M1017,Merchant 1017,ETH,CAD,188.12,Completed,Interac e-Transfer,,APPROVED,1.11,0.4,Inflow,40.44,False,HK,1,False,2026-06-17T13:09:54Z,2026-06-17T13:13:38Z,2026-06-17T13:23:39Z,2026-06-17T13:49:53Z,2026-06-17T14:07:53Z,188.12,188.12,0.0,Matched,3218,18
TX-20260617-0068,ORD-20260617-0068,U00390,2026-06-17T13:56:50Z,M1007,Merchant 1007,ETH,CAD,728.03,Completed,Interac e-Transfer,,APPROVED,1.87,1.53,Outflow,41.41,False,US,0,False,2026-06-17T13:50:51Z,2026-06-17T14:00:17Z,2026-06-17T14:15:33Z,2026-06-17T13:56:50Z,2026-06-17T14:37:50Z,728.03,728.03,0.0,Matched,685,41
TX-20260617-0099,ORD-20260617-0099,U00325,2026-06-17T14:03:45Z,M1009,Merchant 1009,BTC,CAD,239.67,Completed,Interac e-Transfer,,APPROVED,1.19,0.5,Inflow,48.38,False,SG,1,False,2026-06-17T13:28:24Z,2026-06-17T13:38:03Z,2026-06-17T13:49:02Z,2026-06-17T14:03:45Z,2026-06-17T14:39:45Z,239.67,239.67,0.0,Matched,856,36
TX-20260617-0010,ORD-20260617-0010,U00068,2026-06-17T14:25:30Z,M1007,Merchant 1007,ETH,CAD,282.28,Completed,Crypto Network,,APPROVED,1.25,0.59,Outflow,94.29,True,CA,2,True,2026-06-17T14:07:10Z,2026-06-17T14:13:43Z,2026-06-17T14:36:44Z,2026-06-17T14:25:30Z,2026-06-17T14:39:30Z,282.28,282.28,0.0,Matched,620,14
TX-20260617-0042,ORD-20260617-0042,U00322,2026-06-17T15:48:53Z,M1012,Merchant 1012,USDC,USD,43.88,Completed,Crypto Network,,APPROVED,0.91,0.05,Outflow,39.13,False,CA,0,False,2026-06-17T15:05:36Z,2026-06-17T15:07:24Z,2026-06-17T15:16:51Z,2026-06-17T15:48:53Z,2026-06-17T15:58:53Z,43.88,43.88,0.0,Matched,248,10
TX-20260617-0015,ORD-20260617-0015,U00569,2026-06-17T16:13:42Z,M1003,Merchant 1003,USDT,CAD,175.23,Completed,Wire Transfer,,APPROVED,1.1,0.21,Inflow,28.48,False,GB,1,False,2026-06-17T15:47:35Z,2026-06-17T15:54:48Z,2026-06-17T16:04:14Z,2026-06-17T16:13:42Z,2026-06-17T16:30:42Z,175.23,175.23,0.0,Matched,446,17
TX-20260617-0098,ORD-20260617-0098,U00662,2026-06-17T16:14:33Z,M1005,Merchant 1005,USDC,CAD,492.37,Completed,Crypto Network,,APPROVED,1.54,0.59,Outflow,33.75,False,SG,0,False,2026-06-17T15:53:37Z,2026-06-17T16:03:05Z,2026-06-17T16:21:48Z,2026-06-17T16:14:33Z,2026-06-17T16:50:33Z,492.37,492.37,0.0,Matched,279,36
